YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,PS,WS2M,WD2M,WS10M,WD10M,RH2M,T2MWET,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,TOA_SW_DWN
2024,4,4,0,2.79,1.55,4.52,98.38,3.21,49.53,5.58,46.99,95.12,2.44,2.09,0,0,0,0,0,0
2024,4,4,1,2.35,2.08,4.39,98.39,2.66,24.99,4.95,21.3,95.94,2.06,1.76,0,0,0,0,0,0
2024,4,4,2,2.04,2.2,4.33,98.38,2.63,7.5,5.01,6.08,96.44,1.79,1.53,0,0,0,0,0,0
2024,4,4,3,1.8,1.53,4.27,98.39,2.58,0,4.83,358.33,96.81,1.57,1.34,0,0,0,0,0,0
2024,4,4,4,1.64,0.43,4.21,98.4,2.45,349.91,4.59,348.9,96.88,1.43,1.22,0,0,0,0,0,0
2024,4,4,5,1.54,0.05,4.21,98.42,2.32,341.99,4.37,341.34,96.88,1.33,1.12,0,0.03,0.02,0.02,0.03,0.08
2024,4,4,6,1.75,0.13,4.21,98.45,2.23,332,4.21,331.25,96.19,1.49,1.23,0.08,0.28,0.44,0.37,0.22,0.86
2024,4,4,7,2.36,0.09,4.33,98.49,2.34,332.15,4.44,333.12,93.88,1.93,1.49,0.67,0.81,1.2,0.69,0.56,1.79
2024,4,4,8,3.4,0.05,4.33,98.54,2.46,338,4.67,340.57,88.38,2.54,1.67,1.95,1.38,1.94,1.05,0.82,2.62
2024,4,4,9,4.53,0.07,4.39,98.58,2.45,336.54,4.63,339.98,82.12,3.14,1.75,2.73,1.18,2.54,0.38,0.93,3.3
2024,4,4,10,5.23,0.1,4.39,98.62,2.36,327.83,4.48,332.05,77.88,3.45,1.69,3.52,1.24,2.96,0.39,0.94,3.77
2024,4,4,11,5.75,0.09,4.39,98.67,2.43,319.7,4.6,324.34,75.19,3.73,1.7,4.88,1.74,3.19,0.6,1.25,4.01
2024,4,4,12,6.12,0.07,4.39,98.72,2.49,319.07,4.72,323.21,73.5,3.94,1.75,5.6,2.18,3.17,1.36,1.07,3.99
2024,4,4,13,6.44,0.05,4.39,98.76,2.47,321.68,4.69,325.25,72.19,4.12,1.8,4.4,1.92,2.93,1.87,0.5,3.73
2024,4,4,14,6.49,0.04,4.39,98.79,2.35,325.15,4.5,328.41,71.88,4.14,1.79,3.25,1.95,2.49,2.32,0.42,3.24
2024,4,4,15,6.27,0.03,4.39,98.84,2.22,328.55,4.26,331.56,72.69,4.01,1.73,1.73,1.54,1.88,2.19,0.4,2.55
2024,4,4,16,5.83,0.04,4.33,98.9,2.01,335.63,3.86,338.26,74.56,3.76,1.67,0.48,0.89,1.16,1.59,0.33,1.71
2024,4,4,17,4.77,0.06,4.39,98.94,1.56,347.01,3.03,348.69,81.44,3.32,1.87,0.05,0.28,0.45,0.68,0.17,0.81
2024,4,4,18,2.88,0.08,4.33,98.98,1.27,357.19,2.5,357.67,90.94,2.22,1.55,0,0,0,0,0,0
2024,4,4,19,2.17,0.09,4.15,99.02,1.24,2.16,2.51,1.25,92.88,1.65,1.12,0,0,0,0,0,0
2024,4,4,20,1.59,0.09,4.09,99.03,1.13,1.99,2.4,359.63,94.12,1.17,0.75,0,0,0,0,0,0
2024,4,4,21,0.83,0.07,3.91,99.05,1.01,356.01,2.28,352.92,96.12,0.56,0.29,0,0,0,0,0,0
2024,4,4,22,0.38,0.08,3.85,99.07,0.98,343.87,2.26,340.81,97,0.17,-0.03,0,0,0,0,0,0
2024,4,4,23,0.44,0.07,3.85,99.09,0.97,327.21,2.2,324.84,96.5,0.19,-0.06,0,0,0,0,0,0
2024,4,5,0,0.33,0.04,3.78,99.11,1,311.82,2.23,310.04,96.19,0.06,-0.21,0,0,0,0,0,0
2024,4,5,1,0.05,0.02,3.72,99.11,1.04,300.6,2.38,299.26,96.25,-0.21,-0.47,0,0,0,0,0,0
2024,4,5,2,-0.11,0.01,3.66,99.13,1.13,291.95,2.62,291.14,96.69,-0.35,-0.58,0,0,0,0,0,0
2024,4,5,3,0.04,0,3.72,99.18,1.21,286.45,2.75,285.86,96.88,-0.17,-0.38,0,0,0,0,0,0
2024,4,5,4,0.08,0,3.78,99.23,1.32,284.36,2.87,283.36,97.5,-0.09,-0.26,0,0,0,0,0,0
2024,4,5,5,-0.21,0,3.72,99.27,1.44,283.81,3.09,282.42,98.81,-0.31,-0.39,0,0.03,0.03,0.08,0.03,0.09
2024,4,5,6,1.13,0,3.97,99.3,1.99,283.6,3.84,282.45,94.94,0.77,0.42,0.08,0.47,0.51,1.39,0.22,0.89
2024,4,5,7,2.94,0,4.15,99.32,2.41,290.73,4.57,290.51,87.31,1.99,1.05,0.52,1.06,1.26,1.64,0.45,1.82
2024,4,5,8,4.51,0,4.09,99.34,2.74,300.29,5.28,300.32,77.44,2.72,0.93,1.62,1.67,1.97,1.6,0.8,2.64
2024,4,5,9,5.81,0,4.09,99.36,2.82,301.53,5.47,302.21,70.5,3.34,0.87,2.95,2.17,2.57,2.25,0.65,3.32
2024,4,5,10,6.77,0,4.09,99.35,2.84,298.82,5.52,300.05,66.19,3.84,0.92,3.38,1.97,2.99,1.98,0.43,3.79
2024,4,5,11,7.4,0.01,4.15,99.36,2.9,294.84,5.66,296.39,64.19,4.23,1.07,4.42,2.24,3.16,1.07,1.37,4.02
2024,4,5,12,7.48,0.01,4.21,99.38,2.93,293.76,5.75,295.1,64.44,4.33,1.2,4.35,2.19,3.15,0.93,1.42,4.01
2024,4,5,13,7.5,0.01,4.21,99.41,2.93,295.27,5.77,296.29,64.88,4.41,1.32,3.25,1.75,2.92,0.74,1.19,3.75
2024,4,5,14,7.51,0,4.21,99.44,2.9,298.15,5.74,299.01,65.19,4.45,1.4,2.1,1.35,2.48,0.56,0.98,3.25
2024,4,5,15,7.19,0,4.27,99.5,2.77,301.99,5.48,302.49,67.12,4.36,1.51,1.23,1.2,1.87,0.91,0.73,2.56
2024,4,5,16,6.78,0,4.33,99.56,2.62,303.93,5.22,304.02,69.81,4.23,1.68,0.35,0.82,1.15,1.38,0.34,1.72
2024,4,5,17,5.69,0,4.33,99.63,2.32,303.9,4.74,303.43,75.75,3.73,1.76,0.05,0.35,0.45,0.84,0.2,0.83
2024,4,5,18,4.16,0,4.27,99.69,2.02,302.52,4.3,301.7,83.5,2.9,1.64,0,0,0,0,0,0
2024,4,5,19,3.42,0,4.27,99.75,2.07,300.63,4.36,299.96,86.94,2.44,1.47,0,0,0,0,0,0
2024,4,5,20,2.85,0,4.21,99.77,2.01,298.75,4.23,298.55,89.38,2.08,1.3,0,0,0,0,0,0
2024,4,5,21,2.27,0,4.15,99.74,1.85,293.86,3.85,295.11,92.44,1.73,1.19,0,0,0,0,0,0
2024,4,5,22,1.94,0,4.15,99.72,1.9,290,3.8,291.45,94.12,1.52,1.11,0,0,0,0,0,0
2024,4,5,23,1.74,0,4.09,99.71,1.89,289.33,3.78,290.68,94.94,1.38,1.03,0,0,0,0,0,0
2024,4,6,0,1.51,0,4.09,99.69,1.83,291.07,3.71,292.56,95.81,1.23,0.93,0,0,0,0,0,0
2024,4,6,1,1.47,0,4.09,99.68,1.78,293.76,3.67,295.2,96.06,1.19,0.92,0,0,0,0,0,0
2024,4,6,2,1.51,0,4.09,99.68,1.75,297.59,3.62,298.61,96.19,1.24,0.98,0,0,0,0,0,0
2024,4,6,3,1.48,0,4.09,99.7,1.71,301.14,3.55,302.05,96.62,1.25,1.02,0,0,0,0,0,0
2024,4,6,4,1.31,0,4.09,99.74,1.71,308.33,3.6,307.94,97.06,1.12,0.92,0,0,0,0,0,0
2024,4,6,5,1.16,0,4.03,99.78,1.75,314.1,3.67,312.5,97.25,0.98,0.79,0,0.03,0.03,0.05,0.03,0.1
2024,4,6,6,2.48,0,4.21,99.83,2.13,316.64,4.15,315.61,92.12,1.92,1.35,0.05,0.3,0.5,0.23,0.26,0.91
2024,4,6,7,4.51,0,4.33,99.86,2.61,326.74,5.07,327.14,82.69,3.18,1.83,0.42,0.8,1.26,0.66,0.55,1.84
2024,4,6,8,5.76,0,4.15,99.89,3.1,339.33,6.11,339.48,72.69,3.51,1.26,1.3,1.25,1.98,1.29,0.55,2.67
2024,4,6,9,6.67,0,4.09,99.91,3.19,343.21,6.32,343.27,67.12,3.85,1.02,2.4,1.58,2.57,0.67,1.12,3.34
2024,4,6,10,7.44,0,4.21,99.94,3.17,344.25,6.27,344.23,65,4.37,1.31,3.12,1.62,2.99,0.74,1.05,3.8
2024,4,6,11,8.05,0,4.33,99.94,3.05,343.79,6.1,343.63,64.12,4.88,1.71,4.05,1.93,3.19,0.76,1.31,4.04
2024,4,6,12,8.75,0,4.46,99.95,2.94,342.38,5.95,342.18,63.25,5.46,2.17,3.77,2.04,3.17,1.68,0.66,4.02
2024,4,6,13,9.16,0,4.58,99.95,2.86,340.87,5.84,340.69,63.12,5.85,2.55,3.92,2.52,2.93,2.07,0.92,3.76
2024,4,6,14,9.3,0,4.64,99.98,2.79,340.04,5.73,339.84,63.88,6.06,2.83,2.48,1.82,2.49,1.28,0.96,3.27
2024,4,6,15,9.05,0,4.76,100.04,2.64,339.36,5.4,339.08,66.56,6.11,3.18,1.08,0.95,1.89,0.41,0.73,2.57
2024,4,6,16,8.62,0,4.88,100.13,2.44,338.44,5.09,338.28,69.94,6.05,3.46,0.3,0.58,1.18,0.69,0.33,1.73
2024,4,6,17,7.54,0,4.88,100.22,2.22,338.5,4.69,338.48,75.75,5.55,3.55,0.05,0.32,0.45,0.81,0.18,0.8
2024,4,6,18,5.87,0,4.82,100.3,1.93,339.36,4.25,339.33,83.5,4.58,3.3,0,0.02,0.02,0.19,0.02,0.05
2024,4,6,19,4.97,0,4.7,100.39,1.97,342.43,4.26,342.16,87.12,4,3.03,0,0,0,0,0,0
2024,4,6,20,4.29,0,4.64,100.44,1.97,345.02,4.16,344.66,89.69,3.52,2.76,0,0,0,0,0,0
2024,4,6,21,3.58,0,4.52,100.47,1.81,344.22,3.81,343.31,92.12,3.01,2.44,0,0,0,0,0,0
2024,4,6,22,2.76,0,4.39,100.49,1.55,337.71,3.34,337.15,95.44,2.44,2.12,0,0,0,0,0,0
2024,4,6,23,2.21,0,4.33,100.51,1.52,333.43,3.31,333.07,96.81,2,1.78,0,0,0,0,0,0
2024,4,7,0,1.82,0,4.21,100.52,1.53,332.26,3.34,332,97.31,1.64,1.46,0,0,0,0,0,0
2024,4,7,1,1.5,0,4.15,100.53,1.53,333.04,3.37,332.66,97.62,1.34,1.19,0,0,0,0,0,0
2024,4,7,2,1.21,0,4.03,100.55,1.51,334.63,3.37,334.15,98,1.08,0.95,0,0,0,0,0,0
2024,4,7,3,1.16,0,4.03,100.59,1.46,337,3.3,336.29,97.38,0.99,0.81,0,0,0,0,0,0
2024,4,7,4,1.33,0,4.03,100.63,1.41,338.85,3.16,337.49,96.25,1.08,0.82,0,0,0,0,0,0
2024,4,7,5,0.98,0,3.97,100.7,1.37,339.71,3.12,338.7,97.38,0.8,0.62,0,0.04,0.03,0.18,0.03,0.11
2024,4,7,6,2.44,0,4.09,100.77,1.74,341.97,3.52,341.36,91.06,1.8,1.15,0.08,0.46,0.52,1.24,0.22,0.94
2024,4,7,7,4.58,0,4.21,100.81,2.17,357.31,4.23,356.72,80.38,3.05,1.51,0.52,1.08,1.27,1.92,0.35,1.86
2024,4,7,8,6.33,0,4.15,100.85,2.27,6.12,4.46,4.82,70,3.8,1.27,1.65,1.75,1.99,2.52,0.37,2.69
2024,4,7,9,7.68,0,4.09,100.86,2.16,3.11,4.31,1.87,63.19,4.4,1.14,2.88,2.22,2.59,2.64,0.42,3.35
2024,4,7,10,8.85,0,4.21,100.85,2.02,359.56,4.13,358.48,60,5.19,1.52,4.25,2.65,3.01,2.33,0.83,3.82
2024,4,7,11,9.95,0,4.46,100.84,1.89,356.45,4.02,356.1,58.44,6.08,2.19,4.8,2.81,3.19,2.69,0.58,4.05
2024,4,7,12,10.82,0,4.64,100.83,1.9,356,4.08,355.83,57.69,6.82,2.82,4.9,2.88,3.19,2.58,0.75,4.04
2024,4,7,13,11.34,0,4.82,100.82,1.95,358.39,4.19,358.08,57.81,7.34,3.34,3.92,2.61,2.95,2.78,0.46,3.77
2024,4,7,14,11.43,0,4.94,100.8,1.92,1.4,4.17,0.75,59,7.57,3.71,2.95,2.44,2.52,3.01,0.42,3.28
2024,4,7,15,11.26,0,5.07,100.81,1.79,3.5,3.91,2.52,61.44,7.7,4.13,1.65,1.9,1.91,3.01,0.31,2.59
2024,4,7,16,10.92,0,5.31,100.86,1.42,6.65,3.11,4.91,65.94,7.87,4.81,0.27,0.79,0.76,0.98,0.44,1.75
2024,4,7,17,9.62,0,5.92,100.92,0.85,11.73,2.03,9.97,79.75,7.96,6.3,0.05,0.36,0.35,0.94,0.2,0.82
2024,4,7,18,6.8,0,5.25,100.96,0.75,20.7,2.14,17.64,86.19,5.73,4.67,0,0.03,0.02,0.43,0.02,0.06
2024,4,7,19,5.98,0,4.94,101,0.82,27.3,2.2,23.2,85.19,4.84,3.7,0,0,0,0,0,0
2024,4,7,20,5.3,0,4.64,101.03,0.85,30.78,2.19,25.83,84.62,4.13,2.95,0,0,0,0,0,0
2024,4,7,21,4.78,0,4.52,101.05,0.84,27.04,2.09,22.44,84.69,3.61,2.44,0,0,0,0,0,0
2024,4,7,22,4.14,0,4.39,101.09,0.81,8.29,2.01,6.02,86.69,3.13,2.13,0,0,0,0,0,0
2024,4,7,23,3.13,0,4.33,101.12,0.82,347.94,2.14,348.4,92.25,2.57,2.01,0,0,0,0,0,0
2024,4,8,0,2.15,0,4.27,101.13,0.98,338.96,2.53,340.33,97.06,1.94,1.74,0,0,0,0,0,0
2024,4,8,1,1.52,0,4.15,101.14,1.18,335.3,2.82,335.92,99.06,1.46,1.4,0,0,0,0,0,0
2024,4,8,2,1.13,0,4.03,101.16,1.31,333.74,2.94,333.84,98.88,1.05,0.98,0,0,0,0,0,0
2024,4,8,3,0.78,0,3.91,101.18,1.36,334.76,2.99,334.64,97.81,0.62,0.48,0,0,0,0,0,0
2024,4,8,4,0.37,0,3.72,101.2,1.31,338.96,2.92,339,96.75,0.15,-0.07,0,0,0,0,0,0
2024,4,8,5,0.18,0,3.66,101.23,1.23,344.9,2.81,345,95.5,-0.13,-0.44,0,0.05,0.04,0.4,0.04,0.12
2024,4,8,6,2.9,0,4.03,101.25,1.38,350.54,2.75,350.19,86.81,1.92,0.94,0.08,0.5,0.48,1.32,0.24,0.96
2024,4,8,7,5.7,0,4.27,101.25,1.12,343.45,2.03,341.84,76.19,3.77,1.84,0.6,1.3,1.27,2.62,0.29,1.88
2024,4,8,8,9.45,0,4.64,101.25,0.69,325.59,1.26,325.62,63.44,6.13,2.81,1.73,1.95,1.93,2.84,0.38,2.71
2024,4,8,9,12.76,0,4.21,101.25,0.59,315.54,1.09,317.31,46.44,7.14,1.52,3.42,2.62,2.66,3.06,0.5,3.37
2024,4,8,10,14.55,0,4.21,101.23,0.65,286.04,1.19,287.13,41.19,8.01,1.47,4.77,3.02,3.08,3.24,0.47,3.84
2024,4,8,11,16.09,0,4.27,101.16,0.59,270,1.06,272.12,37.88,8.88,1.67,5.42,3.15,3.26,3.21,0.48,4.07
2024,4,8,12,17.16,0,4.39,101.08,0.56,249.54,1.03,253.64,36.38,9.61,2.06,5.42,3.02,3.23,2.39,1.04,4.05
2024,4,8,13,17.25,0,4.7,101,0.73,230.67,1.36,236.04,38.81,10.16,3.07,4.25,2.69,2.97,2.52,0.74,3.79
2024,4,8,14,16.34,0,5.19,100.94,0.79,221.4,1.68,228.01,45.25,10.35,4.37,3.05,2.49,2.51,3.1,0.4,3.29
2024,4,8,15,15.48,0,5.62,100.92,0.99,219.86,2.14,226.33,51.75,10.5,5.52,1.35,1.3,1.87,0.62,0.97,2.6
2024,4,8,16,14.35,0,6.35,100.92,1.13,216,2.37,222.59,62.5,10.77,7.19,0.38,0.76,1.15,0.95,0.42,1.76
2024,4,8,17,12.27,0,7.26,100.93,1.03,211.64,2.25,218.5,81.81,10.76,9.23,0.02,0.22,0.42,0.24,0.18,0.83
2024,4,8,18,10.36,0,6.47,100.94,1.17,216.87,2.59,221.2,83.06,9,7.64,0,0.02,0.02,0.03,0.02,0.06
2024,4,8,19,9.73,0,6.41,100.96,1.22,223.19,2.69,227.59,85.5,8.58,7.44,0,0,0,0,0,0
2024,4,8,20,9.61,0,6.47,100.98,1.14,237.83,2.57,243.05,87.06,8.59,7.58,0,0,0,0,0,0
2024,4,8,21,9.65,0,6.41,100.95,0.94,260.46,2.33,263.66,86.69,8.6,7.55,0,0,0,0,0,0
2024,4,8,22,9.92,0,6.35,100.89,0.98,270,2.34,271.34,83.81,8.62,7.31,0,0,0,0,0,0
2024,4,8,23,10.14,0.01,6.29,100.88,1.03,264.77,2.27,265.06,81.81,8.65,7.15,0,0,0,0,0,0
2024,4,9,0,10.16,0.01,6.23,100.88,1.03,258.6,2.2,258.33,81.06,8.59,7.02,0,0,0,0,0,0
2024,4,9,1,9.83,0,6.1,100.88,1.04,254.82,2.19,254.08,81.06,8.26,6.69,0,0,0,0,0,0
2024,4,9,2,9.26,0,5.98,100.86,1.06,255.45,2.18,255.02,82.75,7.84,6.42,0,0,0,0,0,0
2024,4,9,3,8.98,0,5.8,100.83,1.06,262.41,1.97,261.77,82.12,7.49,6.01,0,0,0,0,0,0
2024,4,9,4,8.56,0,5.74,100.84,1.01,278,1.81,277.95,82.88,7.15,5.75,0,0,0,0,0,0
2024,4,9,5,7.66,0,5.62,100.87,1,296.57,2.01,299.25,86.94,6.62,5.57,0,0.05,0.04,0.19,0.04,0.13
2024,4,9,6,9.3,0,6.53,100.87,0.69,328.48,1.76,334,89.81,8.51,7.71,0.08,0.54,0.52,1.67,0.2,0.99
2024,4,9,7,12.1,0,6.65,100.86,0.81,340.35,1.74,345.71,76.12,10.06,8.03,0.65,1.25,1.24,2.39,0.31,1.91
2024,4,9,8,14.76,0,6.77,100.88,0.76,345.68,1.58,348.91,65.25,11.53,8.3,1.9,1.93,1.93,2.78,0.38,2.73
2024,4,9,9,17.03,0,6.96,100.85,0.97,6.49,2.03,7.51,58,12.88,8.73,1.9,1.94,1.94,1.83,0.67,3.39
2024,4,9,10,18.64,0,7.08,100.83,0.84,9.64,1.71,7.61,53.25,13.8,8.98,4.62,2.74,2.92,2.05,1.12,3.85
2024,4,9,11,20.09,0,7.26,100.85,0.64,342.23,1.32,339.96,49.62,14.68,9.26,5.5,2.89,3.14,1.93,1.28,4.09
2024,4,9,12,21.17,0,7.32,100.76,0.45,334.32,0.99,332.22,47,15.3,9.44,5.25,2.83,3.12,2.15,1.04,4.07
2024,4,9,13,21.67,0,7.51,100.73,0.48,308.37,1.1,311.53,46.62,15.73,9.8,4.4,2.63,2.89,1.8,1.23,3.8
2024,4,9,14,21.98,0,7.51,100.67,0.31,281.59,0.73,294.09,45.75,15.89,9.8,3.02,2.37,2.45,2.93,0.39,3.31
2024,4,9,15,21.71,0,7.69,100.64,0.37,216.38,0.65,236.31,47.56,15.92,10.12,1.23,1.57,1.54,1.95,0.53,2.62
2024,4,9,16,21.68,0,8.12,100.66,0.65,193.2,1.18,200.6,50.56,16.27,10.87,0.5,1.09,1.14,1.92,0.39,1.78
2024,4,9,17,17.91,0,9.22,100.69,0.98,182.29,2,183.35,72.12,15.31,12.71,0.05,0.36,0.43,0.76,0.23,0.85
2024,4,9,18,13.44,0,8.3,100.71,1.4,174.57,3.03,173.48,86.38,12.31,11.18,0,0.02,0.02,0.01,0.02,0.07
2024,4,9,19,11.94,0,7.51,100.72,1.73,174.57,3.68,172.94,86.38,10.83,9.7,0,0,0,0,0,0
2024,4,9,20,10.64,0,7.08,100.75,1.59,177.74,3.4,175.39,89,9.75,8.87,0,0,0,0,0,0
2024,4,9,21,9.73,0,6.9,100.79,1.34,181.34,2.86,177.5,92.06,9.09,8.46,0,0,0,0,0,0
2024,4,9,22,9.23,0,6.84,100.76,1.02,174.73,2.23,168.69,94.38,8.8,8.36,0,0,0,0,0,0
2024,4,9,23,8.88,0,6.84,100.73,0.93,155.79,2.11,149.73,96.44,8.61,8.34,0,0,0,0,0,0
2024,4,10,0,8.65,0,6.77,100.73,1.08,136.75,2.4,133.29,97.62,8.48,8.3,0,0,0,0,0,0
2024,4,10,1,8.48,0,6.71,100.75,1.32,125.1,2.76,123.69,97.62,8.3,8.13,0,0,0,0,0,0
2024,4,10,2,8.22,0,6.53,100.79,1.46,118.76,2.96,118.53,97.12,8.01,7.81,0,0,0,0,0,0
2024,4,10,3,7.87,0,6.41,100.82,1.52,116.3,3.06,116.5,97.06,7.66,7.45,0,0,0,0,0,0
2024,4,10,4,7.61,0,6.29,100.82,1.63,113.38,3.22,114.7,96.94,7.39,7.17,0,0,0,0,0,0
2024,4,10,5,7.47,0,6.23,100.83,1.65,113.77,3.17,114.61,97.12,7.26,7.06,0,0.05,0.04,0.12,0.04,0.15
2024,4,10,6,7.88,0,6.29,100.85,1.58,112.38,3,113.77,95.5,7.55,7.23,0.08,0.42,0.52,0.85,0.24,1.01
2024,4,10,7,8.98,0.01,6.53,100.89,1.59,114.68,3.09,119.03,92.12,8.39,7.8,0.6,0.99,1.23,1.36,0.46,1.93
2024,4,10,8,10.5,0.01,6.96,100.91,1.69,121.56,3.37,125.86,88.31,9.58,8.66,1.6,1.42,1.91,0.96,0.88,2.75
2024,4,10,9,12.23,0.01,7.45,100.9,1.94,128.44,3.92,131.85,84.44,10.95,9.69,2.83,1.77,2.47,1.08,1.02,3.41
2024,4,10,10,13.55,0.01,7.87,100.87,2.05,131.6,4.23,134.78,81.75,12.03,10.5,3.62,1.83,2.86,0.57,1.38,3.87
2024,4,10,11,14.46,0,8.24,100.82,2.07,132.86,4.31,135.51,80.62,12.82,11.18,4.1,1.9,3.01,0.58,1.42,4.1
2024,4,10,12,14.96,0,8.48,100.75,2.11,131.85,4.42,134.86,80.12,13.27,11.58,4.35,2.01,2.97,0.64,1.48,4.08
2024,4,10,13,14.85,0.01,8.54,100.74,1.95,130.28,4.08,133.91,81.62,13.3,11.74,3.4,1.79,2.71,0.58,1.34,3.81
2024,4,10,14,14.19,0.02,8.54,100.74,1.76,125.95,3.67,129.48,84.88,12.93,11.67,2.25,1.42,2.29,0.49,1.08,3.32
2024,4,10,15,13.36,0.03,8.36,100.73,1.66,115.6,3.42,118.5,88.06,12.38,11.41,0.92,0.74,1.71,0.38,0.54,2.63
2024,4,10,16,12.56,0.04,8.18,100.71,1.68,103.97,3.38,106.38,90.62,11.81,11.05,0.27,0.42,1.04,0.41,0.27,1.79
2024,4,10,17,11.77,0.02,7.93,100.7,1.64,97.4,3.27,99.91,92.81,11.19,10.62,0.05,0.24,0.38,0.28,0.19,0.86
2024,4,10,18,10.47,0,7.57,100.71,1.41,95.71,2.78,98.08,96.62,10.2,9.93,0,0.02,0.02,0.02,0.02,0.08
2024,4,10,19,9.62,0.01,7.26,100.8,1.18,95.33,2.26,98.55,97.81,9.44,9.27,0,0,0,0,0,0
2024,4,10,20,9.19,0.01,7.02,100.83,1.15,90.39,2.23,94.41,97.56,9.01,8.82,0,0,0,0,0,0
2024,4,10,21,8.76,0,6.84,100.84,0.99,80.02,1.9,84.34,98.06,8.62,8.48,0,0,0,0,0,0
2024,4,10,22,8.58,0.01,6.77,100.81,1.07,64.55,2.11,67.33,98.06,8.44,8.3,0,0,0,0,0,0
2024,4,10,23,8.49,0.01,6.77,100.78,1.06,58.31,2.08,60.84,98.12,8.36,8.23,0,0,0,0,0,0
2024,4,11,0,8.44,0.01,6.71,100.75,1.07,57.24,2.11,58.96,98.25,8.31,8.19,0,0,0,0,0,0
2024,4,11,1,8.5,0.01,6.71,100.67,1.28,59.04,2.54,60.67,97.62,8.33,8.16,0,0,0,0,0,0
2024,4,11,2,8.18,0.03,6.65,100.64,1.11,63.62,2.22,65.42,98.5,8.07,7.97,0,0,0,0,0,0
2024,4,11,3,8.17,0.07,6.59,100.66,1.08,74.45,2.12,76.78,98,8.04,7.9,0,0,0,0,0,0
2024,4,11,4,8.14,0.05,6.59,100.65,1.21,81.45,2.36,83.93,97.75,7.98,7.82,0,0,0,0,0,0
2024,4,11,5,8.17,0.06,6.59,100.64,1.38,89.35,2.76,92.6,97.44,7.98,7.8,0,0.03,0.04,0.12,0.03,0.16
2024,4,11,6,8.32,0.09,6.59,100.64,1.53,93.21,3.01,97,96.94,8.09,7.87,0.05,0.18,0.45,0.12,0.16,1.03
2024,4,11,7,8.68,0.1,6.71,100.63,1.44,94.04,2.7,98.81,96.12,8.4,8.12,0.27,0.31,1.11,0.14,0.25,1.95
2024,4,11,8,9.35,0.06,6.9,100.67,1.46,99.56,2.73,104.95,94.94,8.98,8.59,0.98,0.69,1.77,0.22,0.56,2.77
2024,4,11,9,10.62,0.07,7.32,100.66,1.63,108.17,3.2,111.31,92.44,10.05,9.46,2,1.14,2.33,0.37,0.88,3.43
2024,4,11,10,12.16,0.05,7.81,100.64,1.76,123.62,3.64,124.95,88.94,11.29,10.41,3.62,1.9,2.73,0.64,1.39,3.89
2024,4,11,11,13.69,0.03,8.36,100.57,1.89,131.48,3.99,132.54,85.69,12.52,11.34,4.75,2.32,2.93,0.92,1.54,4.11
2024,4,11,12,14.94,0.03,8.85,100.5,1.97,140.63,4.25,140.52,83.69,13.58,12.23,4,1.9,2.89,0.63,1.37,4.09
2024,4,11,13,15.55,0.04,9.22,100.41,2.13,145.44,4.64,144.81,83.75,14.19,12.82,1.67,0.76,2.68,0.22,0.58,3.83
2024,4,11,14,15.26,0.14,9.34,100.28,2.32,140.74,5.04,140.47,86.19,14.12,12.98,0.73,0.37,2.25,0.13,0.29,3.33
2024,4,11,15,14.27,0.31,9.16,100.16,2.5,133.48,5.3,133.63,90.25,13.48,12.7,0.5,0.33,1.66,0.13,0.26,2.64
2024,4,11,16,13.25,0.35,8.91,100.13,2.45,135.52,5.1,134.81,93.75,12.76,12.27,0.27,0.38,0.98,0.32,0.26,1.8
2024,4,11,17,12.49,0.26,8.67,100.14,2.46,144.55,5.08,142.25,95.81,12.17,11.85,0.05,0.17,0.35,0.18,0.14,0.88
2024,4,11,18,11.8,0.26,8.36,100.03,2.52,142.17,5.25,139.65,96.75,11.55,11.3,0,0.02,0.02,0.02,0.02,0.08
2024,4,11,19,11.37,0.31,8.12,99.95,2.58,137.82,5.37,135.94,96.75,11.12,10.87,0,0,0,0,0,0
2024,4,11,20,11.42,0.4,8.18,99.96,2.71,143.33,5.62,142.62,96.81,11.19,10.94,0,0,0,0,0,0
2024,4,11,21,11.61,0.77,8.3,99.91,2.85,143.13,6,143.47,96.94,11.38,11.15,0,0,0,0,0,0
2024,4,11,22,11.73,1.17,8.36,99.81,3.02,144.91,6.37,145.59,97.12,11.51,11.3,0,0,0,0,0,0
2024,4,11,23,11.68,0.64,8.36,99.65,3.04,138.44,6.43,139.48,97.31,11.47,11.25,0,0,0,0,0,0
2024,4,12,0,11.69,0.34,8.42,99.43,3.43,133.25,7.14,133.63,97.19,11.47,11.25,0,0,0,0,0,0
2024,4,12,1,11.89,0.92,8.48,99.3,3.6,139.84,7.54,140.17,97.06,11.65,11.42,0,0,0,0,0,0
2024,4,12,2,12.26,2.08,8.73,99.16,3.73,140.61,7.81,141.13,97.06,12.04,11.81,0,0,0,0,0,0
2024,4,12,3,12.57,7.06,8.91,98.94,3.85,136.15,8.05,137.52,97,12.33,12.1,0,0,0,0,0,0
2024,4,12,4,12.65,5.99,8.97,98.84,3.77,147.36,7.97,148.51,96.94,12.4,12.15,0,0,0,0,0,0
